filename,arm_name,intervention_type,screening,1_month,3_months,6_months,9_months,12_months,cycle_length,visit_pattern,error,publication_year
PMID 26377300 CT_Summary_SoE.pdf,Arm B (Observation only),control,1.0,2.0,3.0,5.0,6.0,8.0,56.0,"Week 1, Week 2, then every 8 weeks for up to 2 years",,2015.0
PMID 26406148 a_Summary_SoE.pdf,Arm A (Nivolumab),intervention,1.0,3.0,7.0,13.0,20.0,27.0,28.0,Day 1 and Day 15 of each 28-day cycle.,,2015.0
PMID 26406148 a_Summary_SoE.pdf,Arm B (Everolimus),control,1.0,2.0,4.0,7.0,10.0,14.0,28.0,Day 1 of each 28-day cycle.,,2015.0
PMID 26406150 a_Summary_SoE.pdf,Cabozantinib (XL184),intervention,1.0,3.0,6.0,9.0,12.0,16.0,,"W1D1, W3D1, W5D1, W7D1, W9D1, then every 4 weeks (W13D1, W17D1, etc.)",,2015.0
PMID 26406150 a_Summary_SoE.pdf,Everolimus (Afinitor),control,1.0,3.0,6.0,9.0,12.0,16.0,,"W1D1, W3D1, W5D1, W7D1, W9D1, then every 4 weeks (W13D1, W17D1, etc.)",,2015.0
PMID 26412349 a_Summary_SoE.pdf,Arm B (Hormonal Therapy Alone),control,2.0,0.0,1.0,2.0,3.0,4.0,0.0,H&P and QOL assessments every 3 months.,,2015.0
PMID 26412349 a_Summary_SoE.pdf,Arm C (Chemotherapy + Hormonal Therapy),intervention,2.0,2.0,5.0,6.0,7.0,8.0,21.0,Chemotherapy administration on Day 1 of each 21-day cycle for 4 cycles. H&P and QOL assessments every 3 months.,,2015.0
PMID 26412456 a_Summary_SoE.pdf,Arm A (BMS-936558 / Nivolumab),intervention,1.0,4.0,8.0,14.0,21.0,28.0,14.0,Day 1 of every 2-week cycle for treatment; Cycle 1 Day 8 for safety labs.,,2015.0
PMID 26412456 a_Summary_SoE.pdf,Arm B (Docetaxel),control,1.0,3.0,6.0,10.0,14.0,19.0,21.0,Day 1 of every 3-week cycle for treatment; Cycle 1 Day 8 for safety labs.,,2015.0
PMID 26416999 a_Summary_SoE.pdf,Arm A (EC-T: Epirubicin/Cyclophosphamide followed by Docetaxel),control,2.0,2.0,5.0,8.0,9.0,10.0,21.0,Day 1 of each 21-day cycle for 8 cycles.,,2015.0
PMID 26416999 a_Summary_SoE.pdf,Arm B (ET-X: Epirubicin/Docetaxel followed by Capecitabine),intervention,2.0,2.0,5.0,8.0,9.0,10.0,21.0,Day 1 of each 21-day cycle for 8 cycles.,,2015.0
PMID 26527790 a_Summary_SoE.pdf,Arm B (Lapatinib + Chemoradiotherapy followed by Lapatinib Maintenance),intervention,1.0,18.0,36.0,38.0,39.0,41.0,56.0,"Daily radiotherapy (5 days/week) for 7 weeks during the CRT phase, then clinic visits every 8 weeks during the 1-year maintenance phase.",,2015.0
PMID 26527790 a_Summary_SoE.pdf,Arm A (Placebo + Chemoradiotherapy followed by Placebo Maintenance),control,1.0,18.0,36.0,38.0,39.0,41.0,56.0,"Daily radiotherapy (5 days/week) for 7 weeks during the CRT phase, then clinic visits every 8 weeks during the 1-year maintenance phase.",,2015.0
PMID 26540028 a_Summary_SoE.pdf,Arm A (Erlotinib 150 mg po QD),intervention,1.0,3.0,4.0,5.0,6.0,7.0,0.0,"Baseline (Scr), Randomization (Day 1), Month 1, Month 3, Month 6, Month 9, Month 12.",,2016.0
PMID 26540028 a_Summary_SoE.pdf,Arm B (Placebo po QD),control,1.0,3.0,4.0,5.0,6.0,7.0,0.0,"Baseline (Scr), Randomization (Day 1), Month 1, Month 3, Month 6, Month 9, Month 12.",,2016.0
PMID 26598744 a_Summary_SoE.pdf,Arm 1 (Trastuzumab alone),control,2.0,4.0,7.0,11.0,15.0,20.0,21.0,Every 21 days for 52 weeks (18 doses total).,,2016.0
PMID 26598744 a_Summary_SoE.pdf,Arm 2 (Lapatinib alone),intervention,2.0,3.0,5.0,7.0,8.0,9.0,1.0,"Daily oral administration at home. Clinic visits for assessments at Weeks 1, 7, 13, 19, 25, 37, 52.",,2016.0
PMID 26598744 a_Summary_SoE.pdf,Arm 3 (Sequence: Trastuzumab then Lapatinib),intervention,2.0,6.0,14.0,16.0,17.0,18.0,7.0,"Weekly Trastuzumab for 12 weeks, followed by 6-week washout, then daily oral Lapatinib for 34 weeks.",,2016.0
PMID 26598744 a_Summary_SoE.pdf,Arm 4 (Combination: Lapatinib and Trastuzumab),intervention,2.0,4.0,7.0,11.0,15.0,20.0,21.0,Trastuzumab every 21 days for 52 weeks (18 doses) plus daily oral Lapatinib.,,2016.0
PMID 26628478 a_Summary_SoE.pdf,Arm A (CapeOx + Lapatinib),intervention,2.0,2.0,5.0,8.0,10.0,13.0,21.0,"Day 1 of every 21-day cycle for 8 cycles (oxaliplatin infusions), then every 6 weeks for safety and disease assessments.",,2016.0
PMID 26628478 a_Summary_SoE.pdf,Arm B (CapeOx + Placebo),control,2.0,2.0,5.0,8.0,10.0,13.0,21.0,"Day 1 of every 21-day cycle for 8 cycles (oxaliplatin infusions), then every 6 weeks for safety and disease assessments.",,2016.0
PMID 26639149 a_Summary_SoE.pdf,Arm A (Chlorambucil),control,1.0,3.0,6.0,9.0,12.0,15.0,28.0,Cycles 1-2: Day 1 and Day 15; Cycles 3-12: Day 1 only.,,2015.0
PMID 26639149 a_Summary_SoE.pdf,Arm B (PCI-32765 / Ibrutinib),intervention,1.0,3.0,7.0,13.0,17.0,20.0,28.0,Cycles 1-7: Day 1 and Day 15; Cycles 8-12: Day 1 only; Cycle 13+: Day 1 of odd cycles only.,,2015.0
PMID 26655421 CT_Summary_SoE.pdf,Arm A (Placebo + Bendamustine and Rituximab),control,2.0,6.0,12.0,21.0,24.0,27.0,28.0,"Cycle 1 (29 days): Days 1, 2, 3, 8, 15. Cycles 2-6: Days 1, 2, 15. Cycles 7-12: Day 1. Cycle 13: Day 1.",,2016.0
PMID 26655421 CT_Summary_SoE.pdf,Arm B (Ibrutinib + Bendamustine and Rituximab),intervention,2.0,6.0,12.0,21.0,24.0,27.0,28.0,"Cycle 1 (29 days): Days 1, 2, 3, 8, 15. Cycles 2-6: Days 1, 2, 15. Cycles 7-12: Day 1. Cycle 13: Day 1.",,2016.0
PMID 26673811 a_Summary_SoE.pdf,Arm A (Ibrutinib),intervention,1.0,2.0,5.0,9.0,13.0,18.0,21.0,Day 1 of each 21-day cycle for the first 15 months; every 42 days thereafter.,,2016.0
PMID 26673811 a_Summary_SoE.pdf,Arm B (Temsirolimus),control,1.0,5.0,13.0,26.0,39.0,53.0,21.0,"Days 1, 8, and 15 of each 21-day cycle.",,2016.0
PMID 26703889 a_Summary_SoE.pdf,Arm A (Everolimus + Best Supportive Care),intervention,1.0,2.0,4.0,7.0,10.0,14.0,28.0,Every 28 days (4 weeks),,2016.0
PMID 26703889 a_Summary_SoE.pdf,Arm B (Placebo + Best Supportive Care),control,1.0,2.0,4.0,7.0,10.0,14.0,28.0,Every 28 days (4 weeks),,2016.0
PMID 26712084b_Summary_SoE.pdf,MK-3475 10 mg/kg Q3W,intervention,1.0,2.0,5.0,9.0,13.0,18.0,21.0,Day 1 of each 3-week (21-day) cycle.,,2016.0
PMID 26712084b_Summary_SoE.pdf,MK-3475 2 mg/kg Q3W,intervention,1.0,2.0,5.0,9.0,13.0,18.0,21.0,Day 1 of each 3-week (21-day) cycle.,,2016.0
PMID 26712084b_Summary_SoE.pdf,Docetaxel 75 mg/m2 Q3W,control,1.0,2.0,5.0,9.0,13.0,18.0,21.0,Day 1 of each 3-week (21-day) cycle.,,2016.0
PMID 26811519 a_Summary_SoE.pdf,Arm A (Pemetrexed + Cisplatin + TRT followed by Pemetrexed consolidation),intervention,1.0,22.0,40.0,50.0,51.0,52.0,21.0,"Concurrent Phase: Days 1, 8, 15 of 21-day cycles (3 cycles). Consolidation Phase: Days 1, 8, 15 of 21-day cycles (4 cycles). Daily TRT for 33 fractions.",,2016.0
PMID 26811519 a_Summary_SoE.pdf,Arm B (Etoposide + Cisplatin + TRT followed by Platinum-doublet consolidation),control,1.0,22.0,39.0,45.0,46.0,47.0,28.0,"Concurrent Phase: Days 1, 8, 15, 22 of 28-day cycles (2 cycles). Consolidation Phase: Days 1, 8, 15, 22 of 28-day cycles (2 cycles). Daily TRT for 33 fractions.",,2016.0
PMID 26858335 a_Summary_SoE.pdf,Arm A (Epoetin Alfa plus Standard Supportive Care),intervention,1.0,5.0,13.0,26.0,39.0,53.0,7.0,Weekly visits for study drug administration (Epoetin Alfa) and hemoglobin monitoring.,,2016.0
PMID 26858335 a_Summary_SoE.pdf,Arm B (Standard Supportive Care alone),control,1.0,5.0,13.0,26.0,39.0,53.0,7.0,Weekly visits for hemoglobin monitoring as mandated by the protocol for all subjects.,,2016.0
PMID 26884585 a_Summary_SoE.pdf,Apatinib (850 mg once daily),intervention,2.0,5.0,13.0,19.0,26.0,33.0,28.0,"Weekly visits in Cycles 1-3 (Days 1, 8, 15, 22); biweekly visits from Cycle 4 onwards (Days 1 and 15 of each cycle).",,2016.0
PMID 26884585 a_Summary_SoE.pdf,Placebo,control,2.0,5.0,13.0,19.0,26.0,33.0,28.0,"Weekly visits in Cycles 1-3 (Days 1, 8, 15, 22); biweekly visits from Cycle 4 onwards (Days 1 and 15 of each cycle).",,2016.0
PMID 26933849 a_Summary_SoE.pdf,Weekly Paclitaxel + Carboplatin,intervention,1.0,5.0,13.0,19.0,20.0,21.0,21.0,"Weekly paclitaxel on Days 1, 8, and 15 of each 21-day cycle; Carboplatin on Day 1 of each cycle. Total 6 cycles.",,2016.0
PMID 26933849 a_Summary_SoE.pdf,Every-3-week Paclitaxel + Carboplatin,control,1.0,2.0,5.0,7.0,8.0,9.0,21.0,Paclitaxel and Carboplatin on Day 1 of each 21-day cycle. Total 6 cycles.,,2016.0
PMID 26997579 a _Summary_SoE.pdf,APF530 (granisetron extended-release) + fosaprepitant + dexamethasone,intervention,1.0,2.0,2.0,2.0,2.0,2.0,0.0,"Screening (Day -X), Treatment (Day 1), Follow-up/Safety (Day 6)",,2016.0
PMID 26997579 a _Summary_SoE.pdf,Ondansetron + fosaprepitant + dexamethasone,control,1.0,2.0,2.0,2.0,2.0,2.0,0.0,"Screening (Day -X), Treatment (Day 1), Follow-up/Safety (Day 6)",,2016.0
PMID 27044935 a_Summary_SoE.pdf,Arm 1 (Conventionally Fractionated 3D-CRT/IMRT),control,3.0,22.0,42.0,43.0,44.0,45.0,1.0,Daily (Mon-Fri) for 8.2 weeks (41 fractions); quarterly follow-up visits thereafter.,,2016.0
PMID 27044935 a_Summary_SoE.pdf,Arm 2 (Hypofractionated 3D-CRT/IMRT),intervention,3.0,22.0,29.0,30.0,31.0,32.0,1.0,Daily (Mon-Fri) for 5.6 weeks (28 fractions); quarterly follow-up visits thereafter.,,2016.0
PMID 27119237 a_Summary_SoE.pdf,MLN9708 + Lenalidomide + Dexamethasone,intervention,1.0,5.0,11.0,14.0,17.0,21.0,28.0,"Cycles 1-2: Days 1, 7, 14, 21; Cycle 3: Days 1, 14; Cycles 4+: Day 1",,2016.0
PMID 27119237 a_Summary_SoE.pdf,Placebo + Lenalidomide + Dexamethasone,control,1.0,5.0,11.0,14.0,17.0,21.0,28.0,"Cycles 1-2: Days 1, 7, 14, 21; Cycle 3: Days 1, 14; Cycles 4+: Day 1",,2016.0
PMID 27264120 a_Summary_SoE.pdf,Arm 1 (Letrozole),intervention,1.0,0.0,0.0,1.0,1.0,2.0,1.0,"Screening visit (Day -30 to 0), Month 6 visit, and Month 12 visit.",,2016.0
PMID 27264120 a_Summary_SoE.pdf,Arm 2 (Placebo),control,1.0,0.0,0.0,1.0,1.0,2.0,1.0,"Screening visit (Day -30 to 0), Month 6 visit, and Month 12 visit.",,2016.0
PMID 27354480 a_Summary_SoE.pdf,Lenalidomide,intervention,1.0,1.0,4.0,7.0,7.0,7.0,28.0,"Day 1 of each 28-day cycle (C1D1, C2D1, C3D1, C4D1, C5D1, C6D1) plus an End of Treatment visit at Week 24 (Day 168).",,2016.0
PMID 27354480 a_Summary_SoE.pdf,Placebo,control,1.0,1.0,4.0,7.0,7.0,7.0,28.0,"Day 1 of each 28-day cycle (C1D1, C2D1, C3D1, C4D1, C5D1, C6D1) plus an End of Treatment visit at Week 24 (Day 168).",,2016.0
PMID 27458307 a_Summary_SoE.pdf,Arm A (Ipilimumab + Etoposide/Platinum),intervention,1.0,6.0,13.0,16.0,17.0,18.0,21.0,"Induction (Cycles 1-6): Cycles 1-4 are 3 days (Days 1, 2, 3); Cycles 5-6 are 1 day (Day 3). Maintenance: 1 day every 12 weeks.",,2016.0
PMID 27458307 a_Summary_SoE.pdf,Arm B (Placebo + Etoposide/Platinum),control,1.0,6.0,13.0,16.0,17.0,18.0,21.0,"Induction (Cycles 1-6): Cycles 1-4 are 3 days (Days 1, 2, 3); Cycles 5-6 are 1 day (Day 3). Maintenance: 1 day every 12 weeks.",,2016.0
PMID 27458945 a_Summary_SoE.pdf,Arm A (Radiosurgery alone),intervention,1.0,1.0,3.0,4.0,5.0,6.0,0.0,"1 day for SRS treatment, followed by follow-up visits at Week 6, Week 12, Month 6, Month 9, and Month 12.",,2016.0
PMID 27458945 a_Summary_SoE.pdf,Arm B (Radiosurgery + Whole Brain Radiation Therapy),control,1.0,13.0,15.0,16.0,17.0,18.0,0.0,"1 day for SRS treatment followed by 12 daily fractions of WBRT (5 days per week), then follow-up visits at Week 6, Week 12, Month 6, Month 9, and Month 12.",,2016.0
PMID 27557302 a_Summary_SoE.pdf,"DVd (Daratumumab, Bortezomib, and Dexamethasone)",intervention,1.0,8.0,21.0,36.0,39.0,43.0,21.0,"Cycles 1-3: Days 1, 4, 8, 11, 15 (5 days/cycle); Cycles 4-8: Days 1, 4, 8, 11 (4 days/cycle); Cycle 9+: Day 1 (1 day/28-day cycle)",,2016.0
PMID 27557302 a_Summary_SoE.pdf,Vd (Bortezomib and Dexamethasone),control,1.0,7.0,18.0,33.0,36.0,40.0,21.0,"Cycles 1-8: Days 1, 4, 8, 11 (4 days/cycle); Cycle 9+: Day 1 (1 day/28-day cycle) for monitoring only.",,2016.0
PMID 27569442 CT_Summary_SoE.pdf,Arm A & C (MAP - Control),control,2.0,10.0,29.0,56.0,62.0,63.0,35.0,"Induction: Weeks 1, 6 (2 days chemo + 2 days labs); Weeks 4, 5, 9, 10 (1 day chemo + 1 day labs). Post-Op: Weeks 12, 17, 22, 26 (2 days chemo + 2 days labs); Weeks 15, 16, 20, 21, 24, 25, 28, 29 (1 day chemo + 1 day labs).",,2016.0
PMID 27569442 CT_Summary_SoE.pdf,Arm B (MAP + Pegylated Interferon alfa-2b),intervention,2.0,10.0,29.0,56.0,72.0,85.0,35.0,Same as Arm A for first 29 weeks. Starting Week 30: Weekly subcutaneous injections of Pegylated Interferon alfa-2b.,,2016.0
PMID 27569442 CT_Summary_SoE.pdf,Arm D (MAP + Ifosfamide/Etoposide),intervention,2.0,10.0,29.0,59.0,89.0,92.0,28.0,"Induction same as Arm A. Post-Op: Weeks 12, 28 (2 days chemo); Weeks 16, 24, 32 (5 days chemo); Weeks 20, 36 (3 days chemo); Weeks 15, 19, 23, 27, 31, 35, 39, 40 (1 day chemo).",,2016.0
PMID 27705267 a_Summary_SoE.pdf,"Arm A (DRd: Daratumumab, Lenalidomide, and Dexamethasone)",intervention,2.0,5.0,11.0,17.0,20.0,24.0,28.0,"Weekly in Cycles 1-2 (Days 1, 8, 15, 22), biweekly in Cycles 3-6 (Days 1, 15), and monthly in Cycles 7+ (Day 1).",,2016.0
PMID 27705267 a_Summary_SoE.pdf,Arm B (Rd: Lenalidomide and Dexamethasone),control,2.0,5.0,11.0,17.0,20.0,24.0,28.0,"Weekly in Cycles 1-2 (Days 1, 8, 15, 22), biweekly in Cycles 3-6 (Days 1, 15), and monthly in Cycles 7+ (Day 1).",,2016.0
PMID 27717299 a_Summary_SoE.pdf,Niraparib,intervention,1.0,5.0,7.0,10.0,13.0,17.0,28.0,"Cycle 1: Days 1, 8, 15, 21. Subsequent cycles: Day 1 only.",,2016.0
PMID 27717299 a_Summary_SoE.pdf,Placebo,control,1.0,5.0,7.0,10.0,13.0,17.0,28.0,"Cycle 1: Days 1, 8, 15, 21. Subsequent cycles: Day 1 only.",,2016.0
PMID 27717303 a_Summary_SoE.pdf,Arm A (LEE011 + Letrozole),intervention,2.0,3.0,5.0,8.0,11.0,15.0,28.0,"Cycle 1: Day 1, Day 15; Subsequent Cycles: Day 1 only.",,2016.0
PMID 27717303 a_Summary_SoE.pdf,Arm B (Placebo + Letrozole),control,2.0,3.0,5.0,8.0,11.0,15.0,28.0,"Cycle 1: Day 1, Day 15; Subsequent Cycles: Day 1 only.",,2016.0
PMID 27718781 a_Summary_SoE.pdf,Arm A (Sunitinib),intervention,3.0,2.0,4.0,6.0,8.0,10.0,42.0,"Cycle 1: Day 1, Day 28; Cycles 2-9: Day 1 only.",,2016.0
PMID 27718781 a_Summary_SoE.pdf,Arm B (Placebo),control,3.0,2.0,4.0,6.0,8.0,10.0,42.0,"Cycle 1: Day 1, Day 28; Cycles 2-9: Day 1 only.",,2016.0
PMID 27718784 a_Summary_SoE.pdf,Arm N (Nivolumab),intervention,2.0,3.0,7.0,13.0,20.0,27.0,14.0,Nivolumab 3 mg/kg IV every 2 weeks (Q2W).,,2016.0
PMID 27718784 a_Summary_SoE.pdf,Arm IC (Investigator's Choice),control,2.0,5.0,13.0,26.0,39.0,53.0,7.0,"Investigator's Choice (Cetuximab, Methotrexate, or Docetaxel) administered weekly.",,2016.0
PMID 27731748 a_Summary_SoE.pdf,OFA+FC (Ofatumumab plus fludarabine and cyclophosphamide),intervention,1.0,0.0,0.0,0.0,0.0,0.0,,Not specified in the provided document.,,2017.0
PMID 27731748 a_Summary_SoE.pdf,FC (fludarabine and cyclophosphamide),control,1.0,0.0,0.0,0.0,0.0,0.0,,Not specified in the provided document.,,2017.0
PMID 27787547 a_Summary_SoE.pdf,cG250,intervention,2.0,5.0,13.0,24.0,25.0,26.0,7.0,Weekly infusions for 24 consecutive weeks (Day 1 through Week 24).,,2017.0
PMID 27787547 a_Summary_SoE.pdf,Placebo,control,2.0,5.0,13.0,24.0,25.0,26.0,7.0,Weekly infusions for 24 consecutive weeks (Day 1 through Week 24).,,2017.0
PMID 27908454 CT_Summary_SoE.pdf,Arm A (Fulvestrant 500 mg),intervention,1.0,3.0,5.0,8.0,11.0,15.0,28.0,"Days 0, 14, 28, then every 28 days for injections; assessments every 12 weeks.",,2016.0
PMID 27908454 CT_Summary_SoE.pdf,Arm B (Anastrozole 1 mg),control,1.0,3.0,5.0,8.0,11.0,15.0,28.0,"Days 0, 14, 28, then every 28 days for injections; assessments every 12 weeks.",,2016.0
PMID 27914822_Summary_SoE.pdf,STS Arm (Sodium Thiosulfate),intervention,1.0,4.0,8.0,9.0,9.0,9.0,21.0,"Day 1 (Cisplatin/STS infusion + Audiology + Labs), Day 8-10 (Post-course Labs)",,2017.0
PMID 27914822_Summary_SoE.pdf,Observation Arm (Control),control,1.0,4.0,8.0,9.0,9.0,9.0,21.0,"Day 1 (Cisplatin infusion + Audiology + Labs), Day 8-10 (Post-course Labs)",,2017.0
PMID 27918724 a_Summary_SoE.pdf,Arm A (Telotristat etiprate 250 mg or 500 mg tid),intervention,1.0,2.0,5.0,9.0,10.0,13.0,,"Screening, Day 1, then Weeks 2, 6, 8, 12, 14, 18, 20, 24, 32, 40, 48, 50",,2017.0
PMID 27918724 a_Summary_SoE.pdf,Arm B (Placebo),control,1.0,2.0,5.0,9.0,10.0,13.0,,"Screening, Day 1, then Weeks 2, 6, 8, 12, 14, 18, 20, 24, 32, 40, 48, 50",,2017.0
PMID 27918780 a_Summary_SoE.pdf,Arm A (Hercules plus taxane),intervention,1.0,4.0,7.0,11.0,15.0,20.0,21.0,"Cycle 1: Days 1, 2, and 8; Cycles 2-18: Day 1 only (every 21 days).",,2017.0
PMID 27918780 a_Summary_SoE.pdf,Arm B (Herceptin plus taxane),control,1.0,4.0,7.0,11.0,15.0,20.0,21.0,"Cycle 1: Days 1, 2, and 8; Cycles 2-18: Day 1 only (every 21 days).",,2017.0
PMID 27959613 a_Summary_SoE.pdf,Arm A (PD-0332991 + Letrozole),intervention,1.0,3.0,6.0,9.0,12.0,16.0,28.0,Cycles 1-2: Day 1 and Day 14. Cycles 3+: Day 1 only.,,2016.0
PMID 27959613 a_Summary_SoE.pdf,Arm B (Placebo + Letrozole),control,1.0,3.0,6.0,9.0,12.0,16.0,28.0,Cycles 1-2: Day 1 and Day 14. Cycles 3+: Day 1 only.,,2016.0
PMID 27959700 a_Summary_SoE.pdf,Arm A (AZD9291 / Osimertinib),intervention,1.0,4.0,7.0,10.0,12.0,14.0,21.0,"Cycle 1: Days 1, 8, 15. Cycles 2-7: Day 1 of every 21-day cycle. Cycle 7 onwards: Day 1 of every 42-day cycle.",,2017.0
PMID 27959700 a_Summary_SoE.pdf,Arm B (Platinum-based Doublet Chemotherapy),control,1.0,4.0,7.0,10.0,12.0,14.0,21.0,"Cycle 1: Days 1, 8, 15. Cycles 2-7: Day 1 of every 21-day cycle. Cycle 7 onwards: Day 1 of every 42-day cycle (Maintenance Phase).",,2017.0
PMID 27979383 a_Summary_SoE.pdf,Atezolizumab,intervention,0.0,0.0,0.0,0.0,0.0,0.0,,Not available,,2017.0
PMID 27979383 a_Summary_SoE.pdf,Docetaxel,control,0.0,0.0,0.0,0.0,0.0,0.0,,Not available,,2017.0
PMID 28029326 a_Summary_SoE.pdf,Arm A (Ofatumumab + DHAP),intervention,2.0,13.0,27.0,49.0,51.0,52.0,21.0,"Salvage cycles (21 days): Days 1-4 (chemo/infusion), Day 8 (infusion), and twice weekly labs. Stem cell collection (2 days). HDT/ASCT: ~21-day inpatient stay. Follow-up: 3m post-ASCT and periodic post-randomization visits.",,2017.0
PMID 28029326 a_Summary_SoE.pdf,Arm B (Rituximab + DHAP),control,2.0,13.0,27.0,49.0,51.0,52.0,21.0,"Salvage cycles (21 days): Days 1-4 (chemo/infusion), Day 8 (infusion), and twice weekly labs. Stem cell collection (2 days). HDT/ASCT: ~21-day inpatient stay. Follow-up: 3m post-ASCT and periodic post-randomization visits.",,2017.0
PMID 28030702 a_Summary_SoE.pdf,Arm A (Zoledronic acid every 4 weeks),control,2.0,2.0,4.0,7.0,10.0,14.0,28.0,"Clinic visit, infusion, and labs occur every 4 weeks (28 days).",,2017.0
PMID 28030702 a_Summary_SoE.pdf,Arm B (Zoledronic acid every 12 weeks),intervention,2.0,2.0,4.0,7.0,10.0,14.0,84.0,Infusions occur every 12 weeks (84 days). Mandatory lab draws for serum creatinine occur every 4 weeks (28 days) between infusions.,,2017.0
PMID 28034081 a_Summary_SoE.pdf,Arm A (Ipilimumab 10 mg/kg),intervention,1.0,2.0,5.0,7.0,8.0,9.0,21.0,"Induction Phase: Weeks 1, 4, 7, 10 (every 3 weeks). Maintenance Phase: Weeks 24, 36, 48 (every 12 weeks). Assessment-only visits at Weeks 12 and 18.",,2017.0
PMID 28034081 a_Summary_SoE.pdf,Arm B (Placebo),control,1.0,2.0,5.0,7.0,8.0,9.0,21.0,"Induction Phase: Weeks 1, 4, 7, 10 (every 3 weeks). Maintenance Phase: Weeks 24, 36, 48 (every 12 weeks). Assessment-only visits at Weeks 12 and 18.",,2017.0
PMID 28056202 a_Summary_SoE.pdf,Arm A (Trastuzumab + Taxane),control,1.0,5.0,13.0,26.0,39.0,53.0,21.0,"Weekly visits (Day 1, 8, 15) for all cycles.",,2017.0
PMID 28056202 a_Summary_SoE.pdf,Arm B (Trastuzumab emtansine + Pertuzumab),intervention,1.0,6.0,13.0,17.0,21.0,26.0,21.0,"Cycles 1-3: Days 1, 8, 15. Cycle 4+: Day 1 only. Additional PK days in C1 and C4.",,2017.0
PMID 28056202 a_Summary_SoE.pdf,Arm C (Trastuzumab emtansine + Pertuzumab-placebo),intervention,1.0,6.0,13.0,17.0,21.0,26.0,21.0,"Cycles 1-3: Days 1, 8, 15. Cycle 4+: Day 1 only. Additional PK days in C1 and C4.",,2017.0
PMID 28076709 a_Summary_SoE.pdf,Arm A (177Lu-DOTA0-Tyr3-Octreotate + 30 mg Octreotide LAR),intervention,2.0,3.0,7.0,14.0,17.0,21.0,56.0,Lutathera infusion (Day 0) followed by Octreotide LAR injection (Day 1) every 8 weeks for 4 cycles. Octreotide LAR 30mg injections continue every 4 weeks. Safety labs occur 2 weeks before and 4 weeks after each infusion.,,2017.0
PMID 28076709 a_Summary_SoE.pdf,Arm B (60 mg Octreotide LAR),control,2.0,2.0,4.0,7.0,10.0,14.0,28.0,Octreotide LAR 60mg injections every 4 weeks.,,2017.0
PMID 28125763 a_Summary_SoE.pdf,Arm A (Zometa 4 mg every 4 weeks),control,1.0,2.0,4.0,7.0,10.0,14.0,28.0,"One screening visit followed by 13 treatment visits every 4 weeks (Weeks 0, 4, 8, 12, 16, 20, 24, 28, 32, 36, 40, 44, 48) and an End of Study visit at Week 52.",,2017.0
PMID 28125763 a_Summary_SoE.pdf,Arm B (Zometa 4 mg every 12 weeks),intervention,1.0,2.0,4.0,7.0,10.0,14.0,28.0,"Identical to Arm A; patients receive placebo infusions every 4 weeks between the 12-week Zometa doses to maintain the double-blind, resulting in the same healthcare contact frequency.",,2017.0
PMID 28126333 a_Summary_SoE.pdf,Arm 1 (LDK378),intervention,2.0,3.0,6.0,10.0,14.0,20.0,21.0,"Cycle 1: Day 1, Day 15; Subsequent Cycles: Day 1 only.",,2017.0
PMID 28126333 a_Summary_SoE.pdf,Arm 2 (Reference Chemotherapy),control,2.0,3.0,6.0,10.0,14.0,20.0,21.0,"Cycle 1: Day 1 (Infusion), Day 15 (Nadir check); Subsequent Cycles: Day 1 (Infusion/Maintenance) only.",,2017.0
PMID 28135150 a_Summary_SoE.pdf,Arm A (Observation),control,2.0,0.0,1.0,2.0,3.0,4.0,0.0,Observation only. Follow-up visits occur every 3 months for the first 2 years.,,2017.0
PMID 28135150 a_Summary_SoE.pdf,Arm B (Four Weeks High-dose IFN Alfa-2b),intervention,2.0,21.0,22.0,23.0,24.0,25.0,7.0,5 consecutive days of treatment per week for 4 weeks (20 doses). Day 29 is an assessment visit. Follow-up visits occur every 3 months thereafter.,,2017.0
PMID 28139405 CT_Summary_SoE.pdf,Arm A (Idelalisib + Bendamustine/Rituximab),intervention,1.0,5.0,11.0,19.0,21.0,23.0,28.0,"Days 1, 2, and 15 of each 28-day cycle for 6 cycles (24 weeks). After Week 24, visits occur every 6 weeks through Week 48, then every 12 weeks thereafter.",,2017.0
PMID 28139405 CT_Summary_SoE.pdf,Arm B (Placebo + Bendamustine/Rituximab),control,1.0,5.0,11.0,19.0,21.0,23.0,28.0,"Days 1, 2, and 15 of each 28-day cycle for 6 cycles (24 weeks). After Week 24, visits occur every 6 weeks through Week 48, then every 12 weeks thereafter.",,2017.0
PMID 28140392 a_Summary_SoE.pdf,Lenalidomide (LEN) Arm,intervention,2.0,2.0,4.0,7.0,10.0,14.0,28.0,1 visit per 28-day cycle (Day 1) for drug dispensing and laboratory monitoring.,,2017.0
PMID 28140392 a_Summary_SoE.pdf,Chlorambucil (CHB) Arm,control,2.0,3.0,7.0,13.0,19.0,27.0,28.0,2 visits per 28-day cycle (Day 1 and Day 15) for drug administration and laboratory monitoring.,,2017.0
PMID 28146658 a_Summary_SoE.pdf,Arm 1 (Radiation Therapy + Casodex),intervention,2.0,22.0,37.0,38.0,39.0,40.0,,"Daily radiation therapy (5 days/week) for 36 fractions (~7.2 weeks), followed by follow-up visits at 1 month post-RT and then every 3 months.",,2017.0
